,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,82.93,83.190002,81.25,82.07,73.042419,2246300
1,2016-01-05,82.660004,83.209999,81.82,82.269997,73.220421,2036700
2,2016-01-06,81.080002,81.709999,80.879997,81.260002,72.321526,1511000
3,2016-01-07,79.639999,80.349998,78.459999,78.779999,70.114311,5031300
4,2016-01-08,78.93,79.25,77.800003,78.129997,69.53582,2487000
5,2016-01-11,78.449997,79.029999,77.709999,78.510002,69.874016,2127300
6,2016-01-12,78.860001,79.5,78.440002,79.470001,70.728409,1975200
7,2016-01-13,79.339996,79.800003,77.120003,77.339996,68.832726,1860000
8,2016-01-14,77.599998,79.510002,77.5,78.989998,70.301216,2864100
9,2016-01-15,76.839996,78.400002,76.650002,77.919998,69.348907,2967800
10,2016-01-19,78.919998,79.459999,78.260002,79.110001,70.40802,2523000
11,2016-01-20,78.089996,79.040001,76.900002,78.220001,69.615913,3056500
12,2016-01-21,78.690002,79.980003,77.769997,79.25,70.532623,2672400
13,2016-01-22,80.830002,81.18,79.82,81.110001,72.188019,1940200
14,2016-01-25,80.370003,81.010002,79.989998,80.089996,71.280228,1798500
15,2016-01-26,80.089996,81.449997,80.050003,80.889999,71.992233,1664500
16,2016-01-27,80.980003,81.830002,79.889999,80.480003,71.627319,1719700
17,2016-01-28,81.0,81.519997,80.489998,80.75,71.86763,2015100
18,2016-01-29,81.519997,83.120003,81.169998,83.089996,73.950218,2836400
19,2016-02-01,80.720001,83.419998,80.540001,82.970001,73.84343,2837500
20,2016-02-02,82.730003,82.949997,81.699997,82.169998,73.131416,3690300
21,2016-02-03,83.120003,83.239998,80.809998,82.150002,73.113625,3047800
22,2016-02-04,82.029999,82.900002,81.550003,82.800003,73.692123,1822800
23,2016-02-05,82.800003,82.989998,80.940002,81.309998,72.366013,2248300
24,2016-02-08,80.400002,81.5,78.980003,81.25,72.312614,2347000
25,2016-02-09,80.949997,81.830002,80.349998,80.669998,71.796432,2247500
26,2016-02-10,81.82,82.57,80.589996,80.830002,71.938828,1872500
27,2016-02-11,79.379997,80.550003,79.080002,80.209999,71.387009,2842400
28,2016-02-12,81.269997,81.879997,80.57,81.739998,72.748703,1518700
29,2016-02-16,83.050003,84.019997,82.589996,83.779999,74.564323,2065400
30,2016-02-17,84.18,85.440002,83.900002,85.330002,75.943825,1907800
31,2016-02-18,85.480003,85.699997,84.760002,84.910004,75.570023,1563100
32,2016-02-19,84.82,85.690002,84.389999,85.559998,76.148529,2065300
33,2016-02-22,85.989998,86.760002,85.949997,86.400002,76.896133,1618600
34,2016-02-23,86.120003,86.480003,84.690002,84.849998,75.516624,1863500
35,2016-02-24,83.919998,85.470001,83.089996,85.260002,75.881531,1727200
36,2016-02-25,86.110001,86.120003,84.830002,85.919998,76.468948,1426300
37,2016-02-26,86.540001,86.57,85.220001,85.660004,76.237526,1403000
38,2016-02-29,85.410004,86.040001,84.669998,84.690002,75.374214,1925500
39,2016-03-01,85.620003,86.769997,85.260002,86.769997,77.22541,1579900
40,2016-03-02,86.360001,86.370003,85.010002,85.650002,76.22863,2059300
41,2016-03-03,84.849998,85.720001,84.849998,85.650002,76.22863,1700500
42,2016-03-04,85.910004,86.360001,85.330002,86.190002,76.709244,1582700
43,2016-03-07,85.480003,86.459999,85.480003,86.089996,76.620232,1400000
44,2016-03-08,85.599998,86.139999,85.050003,85.489998,76.086227,1758100
45,2016-03-09,85.330002,85.769997,85.029999,85.720001,76.76683,1636300
46,2016-03-10,86.209999,86.75,84.360001,85.199997,76.301155,1528400
47,2016-03-11,86.309998,87.489998,85.669998,87.269997,78.154945,1863300
48,2016-03-14,86.809998,87.440002,86.57,87.269997,78.154945,1312000
49,2016-03-15,86.550003,87.339996,86.410004,87.32,78.19973,1194500
50,2016-03-16,86.989998,87.879997,86.709999,87.660004,78.504219,1088000
51,2016-03-17,87.760002,89.089996,87.620003,88.839996,79.560982,1481800
52,2016-03-18,89.239998,89.239998,88.019997,88.639999,79.381866,3207900
53,2016-03-21,88.209999,89.330002,88.139999,89.010002,79.713219,1575200
54,2016-03-22,88.790001,89.010002,88.410004,88.639999,79.381866,1215600
55,2016-03-23,88.559998,88.790001,88.209999,88.529999,79.283348,1189100
56,2016-03-24,88.230003,88.769997,87.769997,88.75,79.480377,1035400
57,2016-03-28,88.800003,88.959999,88.230003,88.300003,79.077362,1325100
58,2016-03-29,88.419998,89.459999,88.25,89.43,80.089363,1711500
59,2016-03-30,89.709999,89.779999,89.059998,89.150002,79.8386,1506800
60,2016-03-31,89.07,90.0,89.07,89.709999,80.340096,1482400
61,2016-04-01,88.739998,90.370003,88.739998,90.260002,80.832657,1626500
62,2016-04-04,90.080002,90.400002,89.470001,89.709999,80.340096,1179100
63,2016-04-05,90.690002,90.690002,89.400002,89.75,80.375931,1783700
64,2016-04-06,89.690002,90.940002,89.339996,90.839996,81.352074,1886300
65,2016-04-07,90.07,90.449997,89.410004,89.800003,80.420692,1655300
66,2016-04-08,90.32,90.68,89.940002,90.330002,80.895363,1086700
67,2016-04-11,90.949997,90.989998,89.690002,89.709999,80.340096,1561600
68,2016-04-12,89.93,90.160004,89.410004,90.110001,80.698326,1503800
69,2016-04-13,90.540001,90.540001,89.699997,90.239998,80.814728,1663500
70,2016-04-14,90.529999,90.650002,89.959999,90.260002,80.832657,1802500
71,2016-04-15,90.830002,90.830002,89.75,90.150002,80.734161,1750800
72,2016-04-18,89.959999,90.760002,89.709999,90.699997,81.2267,1301000
73,2016-04-19,91.0,91.0,90.269997,90.739998,81.262512,1910600
74,2016-04-20,90.68,90.790001,90.099998,90.120003,80.707298,1898900
75,2016-04-21,90.620003,90.709999,89.230003,89.349998,80.017693,1538900
76,2016-04-22,89.110001,89.809998,88.889999,89.650002,80.286362,1413800
77,2016-04-25,89.540001,89.629997,89.0,89.580002,80.223679,1143200
78,2016-04-26,89.82,90.330002,89.32,89.790001,80.411743,1631900
79,2016-04-27,89.730003,90.449997,89.610001,90.120003,80.707298,2406500
80,2016-04-28,87.839996,90.889999,87.400002,89.099998,79.793823,2953700
81,2016-04-29,88.400002,88.889999,87.769997,88.440002,79.202759,2293000
82,2016-05-02,88.239998,89.599998,88.209999,89.43,80.089363,2228300
83,2016-05-03,89.190002,89.489998,87.849998,88.809998,79.534103,3258700
84,2016-05-04,88.32,88.739998,87.870003,88.389999,79.157959,1192800
85,2016-05-05,86.669998,87.910004,86.279999,86.449997,77.420586,5092700
86,2016-05-06,86.139999,87.120003,86.089996,86.849998,77.778824,4489300
87,2016-05-09,87.150002,87.690002,86.769997,87.160004,78.056458,3340900
88,2016-05-10,87.43,88.529999,87.160004,88.5,79.25647,4131800
89,2016-05-11,88.190002,88.489998,86.660004,86.669998,77.617622,1954800
90,2016-05-12,87.309998,87.309998,86.110001,86.540001,77.501205,1692600
91,2016-05-13,86.419998,86.870003,85.739998,85.760002,76.802666,1862000
92,2016-05-16,86.029999,87.0,85.900002,86.699997,77.644501,1731600
93,2016-05-17,86.330002,86.849998,85.089996,85.349998,76.435493,1508500
94,2016-05-18,85.279999,86.010002,84.910004,85.599998,76.659393,1269300
95,2016-05-19,84.760002,85.260002,84.360001,85.139999,76.247429,1493900
96,2016-05-20,85.459999,86.080002,85.290001,85.470001,76.542953,1382000
97,2016-05-23,85.489998,85.699997,85.199997,85.25,76.345932,1076000
98,2016-05-24,85.989998,87.489998,85.860001,87.459999,78.325111,2163300
99,2016-05-25,87.669998,88.010002,87.43,87.519997,78.37883,1405100
100,2016-05-26,87.389999,87.93,87.089996,87.699997,78.540031,1042500
101,2016-05-27,87.739998,88.080002,87.529999,88.040001,78.844543,1078000
102,2016-05-31,88.370003,88.370003,87.330002,87.839996,78.665421,2035500
103,2016-06-01,87.599998,88.18,87.449997,88.120003,78.916191,1685800
104,2016-06-02,88.040001,88.120003,87.510002,88.089996,78.88932,1092300
105,2016-06-03,87.650002,87.650002,86.720001,87.330002,78.208687,1399900
106,2016-06-06,87.519997,88.0,87.360001,87.690002,78.53109,1392200
107,2016-06-07,87.699997,87.970001,86.790001,86.870003,77.796722,2481000
108,2016-06-08,86.599998,87.230003,86.309998,87.220001,78.589661,1797300
109,2016-06-09,87.029999,87.660004,86.879997,87.629997,78.959076,1517700
110,2016-06-10,86.550003,87.309998,86.519997,87.089996,78.472496,1635700
111,2016-06-13,87.019997,87.669998,86.910004,87.160004,78.535606,3189400
112,2016-06-14,86.970001,87.580002,86.970001,87.489998,78.832947,2348500
113,2016-06-15,87.529999,88.010002,87.230003,87.610001,78.941063,2080500
114,2016-06-16,87.209999,88.190002,86.919998,88.029999,79.319504,1469400
115,2016-06-17,88.089996,88.150002,86.93,87.610001,78.941063,2708700
116,2016-06-20,88.669998,89.459999,88.559998,89.040001,80.229576,2061700
117,2016-06-21,89.300003,89.519997,88.919998,89.339996,80.499878,1725600
118,2016-06-22,89.660004,89.760002,88.739998,88.82,80.031334,1504400
119,2016-06-23,89.739998,89.940002,89.120003,89.940002,81.040504,1363900
120,2016-06-24,86.230003,88.480003,86.040001,86.720001,78.13913,4044500
121,2016-06-27,85.940002,86.400002,85.230003,85.660004,77.184006,2606400
122,2016-06-28,86.309998,87.940002,85.949997,87.919998,79.22039,2531100
123,2016-06-29,88.470001,89.339996,88.279999,89.129997,80.310661,2274300
124,2016-06-30,89.370003,91.870003,88.730003,91.870003,82.779533,2944800
125,2016-07-01,92.0,92.970001,91.790001,92.75,83.572472,2456800
126,2016-07-05,92.529999,93.650002,92.330002,93.309998,84.077042,2940500
127,2016-07-06,93.43,93.629997,92.68,93.419998,84.176178,2298900
128,2016-07-07,93.169998,93.68,92.870003,93.5,84.248268,1734900
129,2016-07-08,94.120003,94.589996,93.639999,94.470001,85.122292,2148200
130,2016-07-11,95.0,95.639999,94.839996,95.139999,85.72599,1822500
131,2016-07-12,95.580002,95.730003,94.75,94.809998,85.428619,2262800
132,2016-07-13,95.290001,95.389999,94.669998,95.139999,85.72599,1365500
133,2016-07-14,95.75,95.779999,95.010002,95.209999,85.789063,1330500
134,2016-07-15,95.699997,95.769997,94.93,95.059998,85.653885,1355900
135,2016-07-18,95.290001,95.379997,94.809998,94.93,85.536743,879700
136,2016-07-19,94.849998,95.050003,94.660004,95.019997,85.617851,925500
137,2016-07-20,95.559998,95.639999,95.040001,95.389999,85.951241,1090100
138,2016-07-21,95.099998,95.419998,94.389999,94.879997,85.491714,1262400
139,2016-07-22,95.510002,95.690002,94.75,95.440002,85.996292,1221100
140,2016-07-25,95.160004,95.360001,94.870003,95.290001,85.861137,1247900
141,2016-07-26,95.559998,96.0,95.080002,95.720001,86.248581,1412400
142,2016-07-27,95.660004,95.730003,94.75,94.93,85.536743,2050400
143,2016-07-28,93.0,93.0,91.370003,91.730003,82.653412,3609200
144,2016-07-29,91.379997,91.379997,88.93,88.949997,80.148468,3899700
145,2016-08-01,88.059998,89.709999,87.849998,88.669998,79.896164,3353700
146,2016-08-02,88.699997,88.940002,87.860001,87.970001,79.265442,2384300
147,2016-08-03,88.239998,88.300003,87.550003,88.190002,79.463669,2249100
148,2016-08-04,88.110001,88.660004,88.029999,88.410004,79.661911,1483500
149,2016-08-05,89.0,89.720001,88.540001,89.669998,80.797234,1959300
150,2016-08-08,89.589996,89.879997,89.190002,89.440002,80.589996,1831000
151,2016-08-09,89.440002,90.339996,89.440002,89.970001,81.067535,1332600
152,2016-08-10,89.93,90.120003,89.510002,90.040001,81.130608,1102000
153,2016-08-11,90.089996,90.650002,90.010002,90.400002,81.455002,1375600
154,2016-08-12,90.029999,90.400002,90.010002,90.129997,81.211723,929700
155,2016-08-15,90.480003,90.660004,90.160004,90.349998,81.40995,919300
156,2016-08-16,90.040001,90.25,89.550003,89.559998,80.698112,939800
157,2016-08-17,89.800003,89.860001,88.790001,89.330002,80.490875,1773400
158,2016-08-18,89.57,89.900002,89.389999,89.830002,80.941406,1025400
159,2016-08-19,89.519997,89.970001,89.099998,89.849998,80.959419,1436600
160,2016-08-22,89.82,90.019997,89.540001,89.910004,81.013481,1110300
161,2016-08-23,90.080002,90.190002,89.779999,89.980003,81.076561,1181900
162,2016-08-24,89.809998,89.910004,89.540001,89.68,80.806252,1121700
163,2016-08-25,89.720001,89.980003,89.300003,89.769997,80.887329,1049000
164,2016-08-26,89.959999,90.599998,89.32,89.790001,80.905373,1365800
165,2016-08-29,89.839996,90.300003,89.489998,89.589996,80.725143,1108800
166,2016-08-30,89.809998,90.059998,89.5,89.790001,80.905373,1322400
167,2016-08-31,89.68,90.029999,89.410004,89.809998,80.92337,1300700
168,2016-09-01,90.019997,90.629997,89.660004,90.629997,81.662247,1775600
169,2016-09-02,90.879997,90.989998,90.059998,90.389999,81.445984,1737100
170,2016-09-06,89.720001,90.139999,89.440002,89.860001,80.96843,1728800
171,2016-09-07,89.199997,89.989998,89.150002,89.959999,81.539444,1228500
172,2016-09-08,89.709999,90.07,89.330002,89.470001,81.095314,1241800
173,2016-09-09,88.57,88.989998,86.550003,86.57,78.466774,2013800
174,2016-09-12,86.459999,88.239998,86.330002,88.139999,79.889824,1893700
175,2016-09-13,87.32,87.790001,86.360001,86.690002,78.575539,1939900
176,2016-09-14,86.860001,87.239998,86.449997,86.690002,78.575539,1169800
177,2016-09-15,86.480003,87.790001,86.230003,87.480003,79.291611,1452100
178,2016-09-16,87.150002,87.18,86.209999,86.75,78.629929,2632000
179,2016-09-19,87.089996,87.400002,86.449997,86.559998,78.457718,1690900
180,2016-09-20,87.120003,88.089996,86.93,87.790001,79.572594,1738700
181,2016-09-21,87.82,88.970001,87.709999,88.879997,80.560547,1797000
182,2016-09-22,89.529999,89.809998,89.169998,89.459999,81.086258,1622500
183,2016-09-23,88.650002,89.239998,88.449997,88.470001,80.188934,1432000
184,2016-09-26,87.910004,88.449997,87.860001,88.190002,79.935158,1102300
185,2016-09-27,88.279999,89.07,88.099998,88.949997,80.623985,1269400
186,2016-09-28,89.089996,89.089996,87.110001,87.449997,79.264404,2094500
187,2016-09-29,87.410004,88.169998,87.199997,87.209999,79.046852,1629000
188,2016-09-30,87.389999,88.489998,87.169998,88.199997,79.944199,2689800
189,2016-10-03,88.160004,88.160004,87.550003,87.629997,79.427544,1364000
190,2016-10-04,87.82,87.989998,86.949997,87.169998,79.010605,1529800
191,2016-10-05,87.639999,87.779999,87.080002,87.580002,79.382217,1315500
192,2016-10-06,87.25,87.699997,86.779999,87.559998,79.364098,1341100
193,2016-10-07,87.790001,87.790001,86.860001,87.370003,79.191895,1580100
194,2016-10-10,87.739998,88.230003,87.629997,87.769997,79.554451,1021300
195,2016-10-11,87.669998,87.669998,85.720001,86.089996,78.031708,1963500
196,2016-10-12,86.279999,87.129997,86.07,86.870003,78.738693,1139000
197,2016-10-13,86.43,87.190002,85.949997,86.889999,78.756813,1367100
198,2016-10-14,87.32,88.050003,86.910004,87.559998,79.364098,1381300
199,2016-10-17,87.580002,87.699997,86.980003,87.239998,79.074051,1235300
200,2016-10-18,88.120003,88.370003,87.32,87.379997,79.200966,1109600
201,2016-10-19,87.580002,87.730003,87.339996,87.43,79.246284,906400
202,2016-10-20,87.199997,87.559998,86.489998,86.839996,78.71151,1419900
203,2016-10-21,86.489998,86.82,85.480003,86.720001,78.60273,1277700
204,2016-10-24,87.339996,87.809998,87.190002,87.669998,79.463806,1025500
205,2016-10-25,87.550003,87.75,87.199997,87.5,79.309731,1299200
206,2016-10-26,87.260002,87.739998,87.019997,87.190002,79.028755,1331500
207,2016-10-27,87.360001,87.43,86.629997,86.660004,78.54837,1773700
208,2016-10-28,86.739998,87.650002,86.599998,87.160004,79.001564,2129300
209,2016-10-31,87.57,87.709999,86.980003,87.059998,78.910904,2488100
210,2016-11-01,87.300003,87.5,86.529999,86.919998,78.784019,3065600
211,2016-11-02,88.099998,90.889999,88.099998,89.980003,81.557579,5356600
212,2016-11-03,89.970001,90.0,88.910004,89.330002,80.96843,2514200
