,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,44.25,45.110001,36.23,36.549999,32.482635,24364700.0
1,2016-01-08,36.860001,37.639999,34.189999,37.029999,32.909229,42940500.0
2,2016-01-15,35.240002,37.59,32.200001,37.240002,33.095856,34654700.0
3,2016-01-22,38.990002,40.98,37.080002,40.599998,36.345474,30499700.0
4,2016-01-29,40.98,43.799999,37.759998,40.740002,36.47081,29696500.0
5,2016-02-05,40.299999,40.310001,33.23,34.380001,30.777277,31469800.0
6,2016-02-12,34.970001,40.889999,34.66,38.799999,34.734104,21899500.0
7,2016-02-19,37.900002,39.779999,36.09,37.790001,33.829941,31580700.0
8,2016-02-26,39.09,45.599998,36.259998,45.09,40.364971,33416300.0
9,2016-03-04,45.630001,51.110001,44.75,46.25,41.403412,39146000.0
10,2016-03-11,47.380001,51.02,46.830002,50.470001,45.181198,26729100.0
11,2016-03-18,51.27,51.810001,46.59,48.849998,43.730949,24471000.0
12,2016-03-25,48.98,49.509998,47.049999,48.810001,43.695141,13317700.0
13,2016-04-01,47.459999,50.009998,46.150002,49.189999,44.035332,17382500.0
14,2016-04-08,50.75,53.689999,49.919998,52.970001,47.419216,18234600.0
15,2016-04-15,52.310001,55.619999,50.07,54.779999,49.039532,18261300.0
16,2016-04-22,55.27,58.060001,53.93,55.43,49.847923,17655800.0
17,2016-04-29,55.889999,56.27,50.080002,54.82,49.299355,25898200.0
18,2016-05-06,53.950001,55.599998,51.689999,54.299999,48.831722,26920900.0
19,2016-05-13,53.580002,58.209999,52.470001,56.98,51.241825,30394600.0
20,2016-05-20,57.169998,59.59,56.27,58.029999,52.1861,16292400.0
21,2016-05-27,57.66,59.25,54.860001,55.84,50.216637,13090000.0
22,2016-06-03,55.919998,59.02,54.169998,55.830002,50.207645,15983500.0
23,2016-06-10,55.16,55.59,51.91,53.0,47.662636,15205300.0
24,2016-06-17,53.77,58.18,53.540001,58.16,52.303001,14992800.0
25,2016-06-24,55.5,56.919998,51.380001,55.669998,50.063759,18465100.0
26,2016-07-01,55.759998,57.380001,53.720001,54.900002,49.3713,9702200.0
27,2016-07-08,55.700001,58.34,54.68,56.880001,51.151901,12247900.0
28,2016-07-15,57.459999,57.639999,53.27,53.400002,48.022366,12188500.0
29,2016-07-22,53.900002,54.25,51.369999,51.84,46.831905,11098100.0
30,2016-07-29,51.150002,52.900002,48.82,50.18,45.332275,17942900.0
31,2016-08-05,49.900002,51.75,48.049999,49.59,44.799274,19704400.0
32,2016-08-12,49.700001,53.75,48.869999,53.599998,48.421879,15884800.0
33,2016-08-19,53.389999,53.700001,51.959999,52.509998,47.437172,10123000.0
34,2016-08-26,52.790001,53.830002,48.529999,49.790001,44.979954,12806300.0
35,2016-09-02,50.34,59.330002,50.32,59.049999,53.345371,30143600.0
36,2016-09-09,58.490002,60.189999,56.560001,58.700001,53.029179,33274400.0
37,2016-09-16,57.73,62.189999,57.330002,61.0,55.106995,26123800.0
38,2016-09-23,60.169998,66.0,58.110001,63.740002,57.582287,30425000.0
39,2016-09-30,64.330002,65.809998,62.889999,64.089996,57.898464,21340200.0
40,2016-10-07,64.25,65.0,60.509998,62.07,56.073616,17315800.0
41,2016-10-14,62.619999,64.910004,60.630001,63.48,57.347404,18291900.0
42,2016-10-21,62.970001,63.130001,59.91,61.700001,55.962029,13857100.0
43,2016-10-28,61.630001,62.619999,54.73,55.52,50.356758,22729000.0
44,2016-11-04,55.200001,59.080002,54.610001,58.32,52.896358,19731400.0
45,2016-11-11,57.950001,63.740002,56.970001,61.400002,55.689926,18533900.0
46,2016-11-18,61.599998,64.400002,61.119999,63.650002,57.730694,11840100.0
47,2016-11-25,63.139999,67.629997,58.049999,65.139999,59.082119,21845000.0
48,2016-12-02,65.089996,67.760002,64.059998,66.5,60.315643,15861300.0
49,2016-12-09,67.139999,69.0,65.0,66.739998,60.533321,17899800.0
50,2016-12-16,67.099998,67.419998,65.900002,66.739998,60.533321,11187400.0
51,2016-12-23,66.459999,66.980003,63.509998,63.869999,57.930225,6470000.0
52,2016-12-30,63.869999,64.919998,62.080002,63.25,57.367893,12207100.0
53,2017-01-06,63.52,64.129997,62.110001,63.02,57.159279,12748800.0
54,2017-01-13,62.720001,63.919998,61.869999,62.220001,56.433681,9633200.0
55,2017-01-20,63.0,63.18,60.5,62.549999,56.958652,17074300.0
56,2017-01-27,62.220001,62.490002,57.369999,59.09,53.807945,20210400.0
57,2017-02-03,58.560001,59.970001,55.75,56.919998,51.831913,15910500.0
58,2017-02-10,57.439999,57.880001,54.529999,55.25,50.311207,19801400.0
59,2017-02-17,55.0,56.509998,51.279999,52.98,48.244125,21841800.0
60,2017-02-24,52.619999,54.23,51.419998,51.919998,47.278866,23127500.0
61,2017-03-03,52.02,52.490002,49.049999,50.630001,46.104183,20854400.0
62,2017-03-10,50.91,51.639999,49.279999,51.080002,46.513954,21284300.0
63,2017-03-17,51.23,52.16,49.990002,50.09,45.612453,17173800.0
64,2017-03-24,50.290001,54.060001,49.27,52.09,47.433678,17824300.0
65,2017-03-31,52.080002,53.279999,50.599998,52.959999,48.225906,17959700.0
66,2017-04-07,52.529999,54.639999,52.200001,52.369999,47.688644,20245300.0
67,2017-04-14,52.349998,52.970001,49.009998,49.02,44.638107,16274000.0
68,2017-04-21,49.0,51.0,48.240002,48.32,44.219807,18031200.0
69,2017-04-28,48.740002,49.310001,46.09,47.900002,43.835442,21675100.0
70,2017-05-05,48.0,52.209999,47.939999,51.07,46.73645,16426300.0
71,2017-05-12,51.119999,52.669998,49.34,49.919998,45.684032,15261700.0
72,2017-05-19,50.25,51.450001,47.66,47.709999,43.661552,15966100.0
73,2017-05-26,47.880001,48.259998,46.470001,47.299999,43.286354,13712300.0
74,2017-06-02,46.75,48.080002,45.950001,47.0,43.011814,22744200.0
75,2017-06-09,47.240002,49.310001,47.220001,47.799999,43.743923,17583700.0
76,2017-06-16,48.049999,50.189999,45.150002,45.630001,41.758068,22340700.0
77,2017-06-23,45.720001,48.509998,45.52,47.450001,43.423622,20740500.0
78,2017-06-30,47.599998,49.560001,45.639999,45.77,41.886185,9886600.0
79,2017-07-07,45.529999,48.290001,44.599998,48.240002,44.146591,19205900.0
80,2017-07-14,48.419998,50.529999,47.32,49.349998,45.162403,17195000.0
81,2017-07-21,49.290001,50.330002,47.59,50.220001,46.200562,15304400.0
82,2017-07-28,50.150002,51.209999,43.240002,44.060001,40.533596,24561100.0
83,2017-08-04,44.209999,45.310001,42.360001,42.610001,39.199657,21522500.0
84,2017-08-11,42.240002,42.919998,39.869999,39.889999,36.697342,16191600.0
85,2017-08-18,39.860001,40.93,39.040001,40.029999,36.826141,15821500.0
86,2017-08-25,40.189999,40.389999,38.139999,38.84,35.731384,19109900.0
87,2017-09-01,39.0,40.849998,38.619999,40.73,37.470116,12876800.0
88,2017-09-08,40.310001,42.82,38.98,42.220001,38.840855,17197000.0
89,2017-09-15,42.209999,43.43,41.610001,43.360001,39.889614,13117400.0
90,2017-09-22,43.209999,46.939999,43.029999,45.799999,42.134331,16225100.0
91,2017-09-29,45.5,45.959999,44.330002,45.82,42.152729,12633500.0
92,2017-10-06,45.25,45.91,40.360001,41.41,38.095692,26941400.0
93,2017-10-13,42.040001,43.610001,41.130001,42.150002,38.77647,18424800.0
94,2017-10-20,42.049999,42.150002,38.900002,39.59,36.421356,22131100.0
95,2017-10-27,39.18,43.48,39.110001,41.68,38.572872,15079400.0
96,2017-11-03,41.77,46.470001,41.689999,45.240002,41.867485,20146400.0
97,2017-11-10,45.209999,45.360001,40.200001,40.490002,37.471573,11964300.0
98,2017-11-17,40.849998,42.380001,40.66,41.540001,38.443302,8932400.0
99,2017-11-24,41.77,42.09,39.52,41.830002,38.711678,11868100.0
100,2017-12-01,42.279999,44.77,40.43,40.630001,37.601139,14891100.0
101,2017-12-08,41.130001,42.150002,39.32,39.419998,36.481346,19700200.0
102,2017-12-15,39.66,43.470001,39.200001,43.310001,40.081348,19369700.0
103,2017-12-22,43.400002,43.700001,42.59,42.869999,39.674152,8834300.0
104,2017-12-29,43.02,46.869999,42.130001,46.84,43.348194,15244200.0
105,2018-01-05,46.540001,47.0,43.900002,46.0,42.57082,23953700.0
106,2018-01-12,46.169998,47.59,45.52,46.700001,43.218636,13827000.0
107,2018-01-19,46.470001,48.970001,45.689999,47.450001,43.912724,20651800.0
108,2018-01-26,47.619999,48.09,44.220001,44.689999,41.581074,21214100.0
109,2018-02-02,44.0,44.200001,37.720001,37.73,35.105255,25820200.0
110,2018-02-09,38.16,38.5,35.700001,38.099998,35.449512,24271300.0
111,2018-02-16,37.759998,38.740002,34.5,34.849998,32.425606,27736600.0
112,2018-02-23,35.0,36.709999,33.900002,34.27,31.885956,33443000.0
113,2018-03-02,33.919998,35.68,33.599998,34.970001,32.537254,21757900.0
114,2018-03-09,35.290001,36.490002,35.110001,35.34,32.881519,19736300.0
115,2018-03-16,35.43,38.360001,35.209999,37.279999,34.686565,30138900.0
116,2018-03-23,37.509998,38.619999,36.150002,38.48,35.80307,30276500.0
117,2018-03-30,38.18,39.34,36.799999,38.75,36.054291,25178200.0
118,2018-04-06,38.470001,39.950001,37.799999,39.380001,36.640472,24646700.0
119,2018-04-13,39.68,43.369999,39.68,42.029999,39.106117,21316500.0
120,2018-04-20,41.580002,42.040001,40.169998,40.880001,38.036118,22000200.0
121,2018-04-27,40.580002,41.59,38.07,38.540001,36.073471,22681800.0
122,2018-05-04,38.599998,42.240002,38.490002,41.639999,38.975079,19851400.0
123,2018-05-11,41.66,44.099998,41.169998,44.009998,41.193401,12893200.0
124,2018-05-18,44.009998,44.759998,41.18,41.259998,38.6194,13688000.0
125,2018-05-25,40.299999,40.869999,38.599998,40.0,37.440037,14636800.0
126,2018-06-01,40.02,42.150002,38.599998,41.75,39.078037,21467700.0
127,2018-06-08,41.669998,45.290001,41.279999,42.889999,40.145084,27973000.0
128,2018-06-15,42.549999,45.759998,41.310001,44.360001,41.521,32629300.0
129,2018-06-22,45.970001,46.34,42.98,45.939999,42.999882,19876300.0
130,2018-06-29,46.130001,47.490002,44.369999,46.330002,43.364925,15682300.0
131,2018-07-06,45.950001,49.59,45.639999,47.07,44.05756,15611800.0
132,2018-07-13,46.919998,48.200001,43.889999,44.549999,41.698837,14757500.0
133,2018-07-20,44.450001,46.130001,43.689999,45.720001,42.793964,10226600.0
134,2018-07-27,45.290001,46.41,42.630001,44.41,41.80238,16936700.0
135,2018-08-03,44.43,46.889999,42.27,43.290001,40.74815,18965700.0
136,2018-08-10,42.889999,44.82,41.740002,42.169998,39.693909,14402900.0
137,2018-08-17,42.459999,43.52,41.68,42.860001,40.343391,9738400.0
138,2018-08-24,43.330002,44.540001,42.669998,44.380001,41.774143,11439400.0
139,2018-08-31,44.07,44.220001,42.5,42.66,40.155136,8658400.0
140,2018-09-07,42.23,45.459999,41.82,44.540001,41.924747,11340100.0
141,2018-09-14,44.470001,47.48,44.43,45.669998,42.988392,14452700.0
142,2018-09-21,46.009998,48.720001,45.599998,47.43,44.645054,18367300.0
143,2018-09-28,47.02,49.560001,47.02,48.48,45.633404,14623200.0
144,2018-10-05,48.529999,50.029999,44.18,44.630001,42.009464,20508300.0
145,2018-10-12,45.439999,45.799999,41.91,42.330002,39.844513,18279900.0
146,2018-10-19,42.049999,42.700001,37.740002,38.150002,35.909954,16959600.0
147,2018-10-26,37.580002,39.060001,35.599998,36.389999,34.456791,26145800.0
148,2018-11-02,37.009998,38.619999,35.5,36.02,34.106457,21977100.0
149,2018-11-09,35.130001,37.630001,35.02,36.990002,35.024918,26871000.0
150,2018-11-16,37.07,37.639999,34.279999,36.029999,34.115917,16817400.0
151,2018-11-23,34.75,36.130001,34.200001,35.540001,33.651939,17734900.0
152,2018-11-30,35.02,37.09,32.970001,33.900002,32.099075,18331600.0
153,2018-12-07,34.889999,35.32,29.879999,31.299999,29.637197,30740800.0
154,2018-12-14,30.92,31.48,26.84,27.0,25.565632,33827600.0
155,2018-12-21,26.860001,27.5,24.559999,26.74,25.319447,26081000.0
156,2018-12-28,27.01,27.799999,25.59,27.18,25.736073,19265800.0
157,2019-01-04,27.780001,30.99,27.469999,30.959999,29.31526,23070100.0
158,2019-01-11,30.65,32.509998,30.35,31.690001,30.006479,27303200.0
159,2019-01-18,31.91,32.400002,30.549999,31.84,30.148514,17417900.0
160,2019-01-25,32.110001,33.48,31.33,32.82,31.323557,22527100.0
161,2019-02-01,33.119999,33.27,30.209999,30.530001,29.13797,23384600.0
162,2019-02-08,30.459999,32.91,29.32,32.669998,31.180395,21128600.0
163,2019-02-15,33.080002,34.209999,32.790001,33.369999,31.848478,16775700.0
164,2019-02-22,33.57,34.18,32.080002,33.18,31.667145,26499300.0
165,2019-03-01,33.43,34.330002,32.25,33.27,31.753042,19515100.0
166,2019-03-08,32.610001,34.599998,31.52,34.27,32.707443,22712600.0
167,2019-03-15,33.84,36.169998,33.84,36.080002,34.434921,18705700.0
168,2019-03-22,35.73,36.080002,34.240002,35.09,33.490059,15896400.0
169,2019-03-29,35.540001,35.669998,31.98,33.369999,31.848478,21131300.0
170,2019-04-05,33.68,36.049999,33.599998,35.639999,34.014977,17842500.0
171,2019-04-12,37.369999,38.119999,35.57,35.869999,34.234493,21709500.0
172,2019-04-19,36.450001,37.400002,33.889999,34.060001,32.729122,16000900.0
173,2019-04-26,33.709999,33.900002,29.74,29.780001,28.616362,23143700.0
174,2019-05-03,29.98,31.389999,29.82,31.059999,29.846344,28871200.0
175,2019-05-10,31.0,31.65,29.860001,31.23,30.009701,16098500.0
176,2019-05-17,30.870001,31.030001,27.49,27.66,26.579199,18063700.0
177,2019-05-24,27.99,28.440001,25.75,26.18,25.15703,19489200.0
178,2019-05-31,25.68,28.879999,25.540001,28.84,27.713087,26098800.0
179,2019-06-07,28.93,29.450001,27.82,28.360001,27.251848,25148200.0
180,2019-06-14,28.41,29.700001,27.08,29.51,28.356913,15448500.0
181,2019-06-21,29.620001,29.98,28.190001,28.639999,27.520906,17663300.0
182,2019-06-28,28.65,29.9,27.01,27.280001,26.214046,14756300.0
183,2019-07-05,27.110001,27.98,25.93,26.74,25.695147,31414300.0
184,2019-07-12,26.790001,27.18,23.290001,23.549999,22.629797,29359000.0
185,2019-07-19,23.35,25.23,23.16,24.18,23.235178,22962100.0
186,2019-07-26,24.139999,24.940001,22.6,24.120001,23.42621,29255400.0
187,2019-08-02,24.23,24.59,21.440001,22.450001,21.804245,26638100.0
188,2019-08-09,22.52,22.610001,19.440001,19.93,19.356728,39255600.0
189,2019-08-16,19.92,22.23,19.76,21.459999,20.84272,23353300.0
190,2019-08-23,20.93,22.25,20.59,22.040001,21.40604,25778800.0
191,2019-08-30,22.08,23.15,20.27,22.67,22.017916,17128000.0
192,2019-09-06,22.299999,24.629999,21.940001,23.84,23.154263,23755400.0
193,2019-09-13,24.139999,29.110001,23.780001,25.76,25.019033,48654900.0
194,2019-09-20,25.91,26.34,24.85,25.27,24.543127,24095000.0
195,2019-09-27,24.870001,25.959999,22.440001,23.370001,22.697784,23348400.0
196,2019-10-04,23.16,23.51,20.120001,20.43,19.842348,26975800.0
197,2019-10-11,20.719999,22.83,20.719999,22.120001,21.48374,31415800.0
198,2019-10-18,22.4,23.799999,22.049999,23.23,22.561808,26310600.0
199,2019-10-25,23.219999,23.26,20.469999,21.66,21.273979,36030500.0
200,2019-11-01,22.040001,25.08,21.889999,24.08,23.650848,34756300.0
201,2019-11-08,23.74,24.5,23.110001,23.43,23.012432,21266600.0
202,2019-11-15,23.639999,24.389999,22.190001,23.219999,22.806175,18921600.0
203,2019-11-22,23.35,23.74,22.799999,23.219999,22.806175,16798800.0
204,2019-11-29,22.780001,23.16,18.33,18.58,18.248869,59016300.0
205,2019-12-06,18.5,22.190001,18.33,22.040001,21.647207,36088200.0
206,2019-12-13,22.18,23.110001,21.299999,22.709999,22.305262,24128800.0
207,2019-12-20,22.85,26.98,22.360001,26.27,25.801821,44507600.0
208,2019-12-27,26.370001,26.52,24.780001,25.360001,24.908035,16282500.0
209,2020-01-03,25.709999,33.209999,25.17,32.599998,32.019005,68510900.0
210,2020-01-10,32.349998,33.77,31.85,33.099998,32.510094,24223900.0
211,2020-01-17,33.080002,33.240002,29.870001,30.27,29.730532,19294600.0
212,2020-01-24,30.0,30.08,27.370001,28.18,27.891211,20292000.0
213,2020-01-31,27.58,29.440001,26.950001,28.940001,28.643423,23328200.0
214,2020-02-07,28.280001,29.030001,27.459999,27.92,27.633873,14966300.0
215,2020-02-14,28.049999,29.209999,26.950001,28.58,28.287109,12565000.0
216,2020-02-21,28.139999,28.48,23.379999,25.07,24.81308,24968800.0
217,2020-02-28,24.0,26.57,23.83,24.34,24.090561,36693400.0
218,2020-03-06,23.42,23.51,6.6,7.76,7.680476,100606600.0
219,2020-03-13,8.5,8.59,3.8,4.95,4.899272,94235400.0
220,2020-03-20,5.16,6.67,4.3,5.76,5.700972,85482900.0
221,2020-03-27,5.38,5.4,3.86,4.69,4.641936,152112800.0
