,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,66.5,68.110001,63.919998,64.739998,55.410599,5908700.0
1,2016-01-08,64.970001,65.730003,61.439999,63.959999,54.743,6230300.0
2,2016-01-15,62.25,62.880001,58.849998,61.25,52.423527,5883100.0
3,2016-01-22,62.689999,63.98,60.630001,63.060001,53.972698,6712800.0
4,2016-01-29,57.860001,62.509998,56.029999,61.360001,52.517677,14858200.0
5,2016-02-05,60.82,62.099998,57.0,58.439999,50.018463,8709200.0
6,2016-02-12,58.869999,64.400002,58.0,63.459999,54.31506,5380600.0
7,2016-02-19,63.0,64.559998,61.529999,64.540001,55.239426,4737900.0
8,2016-02-26,64.980003,68.599998,64.139999,68.489998,58.620205,6701600.0
9,2016-03-04,68.68,70.639999,68.169998,69.389999,59.390511,6890400.0
10,2016-03-11,69.709999,73.919998,68.449997,73.720001,63.096542,6931500.0
11,2016-03-18,74.220001,74.980003,70.889999,72.839996,62.759384,6189900.0
12,2016-03-25,72.959999,74.129997,71.699997,72.230003,62.23381,4040500.0
13,2016-04-01,71.900002,73.800003,70.540001,71.190002,61.337727,5760700.0
14,2016-04-08,71.900002,74.970001,71.629997,74.160004,63.896713,4576100.0
15,2016-04-15,74.199997,77.269997,73.660004,76.07,65.542366,6206700.0
16,2016-04-22,76.580002,78.790001,75.290001,78.209999,67.3862,5401300.0
17,2016-04-29,74.089996,77.970001,74.050003,75.290001,64.870331,7690000.0
18,2016-05-06,75.139999,76.599998,74.510002,74.800003,64.448135,4448700.0
19,2016-05-13,74.669998,75.989998,72.610001,73.019997,62.914471,6511400.0
20,2016-05-20,73.620003,75.010002,72.870003,73.669998,63.474518,3851400.0
21,2016-05-27,73.629997,74.269997,72.550003,73.709999,63.508965,3135400.0
22,2016-06-03,73.629997,75.129997,71.510002,71.779999,61.846069,6299300.0
23,2016-06-10,71.190002,74.150002,70.089996,71.699997,61.777153,7032500.0
24,2016-06-17,71.779999,73.339996,71.139999,73.010002,63.305325,6126200.0
25,2016-06-24,69.699997,70.800003,65.190002,67.900002,58.87455,12044100.0
26,2016-07-01,68.029999,69.279999,64.190002,66.989998,58.085499,8318100.0
27,2016-07-08,67.919998,71.900002,67.769997,71.699997,62.169441,5874900.0
28,2016-07-15,71.959999,72.230003,70.949997,72.019997,62.446903,4568900.0
29,2016-07-22,71.940002,72.5,69.18,70.370003,61.016232,7492800.0
30,2016-07-29,66.0,66.519997,63.650002,64.779999,56.169262,9800800.0
31,2016-08-05,65.129997,66.32,64.68,65.32,56.637486,4849200.0
32,2016-08-12,65.230003,66.519997,64.389999,64.879997,56.25597,6246600.0
33,2016-08-19,64.75,68.18,64.519997,67.739998,58.735821,5563300.0
34,2016-08-26,68.010002,69.43,66.830002,67.769997,58.761826,5525600.0
35,2016-09-02,68.230003,68.800003,65.760002,65.860001,57.105709,6234200.0
36,2016-09-09,65.360001,65.919998,63.299999,64.739998,56.134583,10233300.0
37,2016-09-16,64.110001,66.059998,63.099998,65.769997,57.433052,6112300.0
38,2016-09-23,65.699997,67.360001,64.660004,66.379997,57.96574,5901500.0
39,2016-09-30,66.860001,68.099998,66.339996,67.690002,59.109688,5567400.0
40,2016-10-07,67.900002,67.919998,62.700001,63.169998,55.162636,8637900.0
41,2016-10-14,63.669998,67.150002,63.279999,66.889999,58.411091,8774400.0
42,2016-10-21,66.349998,68.309998,66.099998,67.269997,58.742931,6305100.0
43,2016-10-28,70.040001,73.209999,69.339996,71.389999,62.340672,11814100.0
44,2016-11-04,71.459999,75.830002,70.849998,75.739998,66.139275,7344300.0
45,2016-11-11,75.400002,75.800003,73.760002,74.470001,65.030266,6405200.0
46,2016-11-18,74.279999,76.879997,73.980003,76.57,66.864067,4574600.0
47,2016-11-25,76.220001,76.599998,73.519997,74.410004,64.977859,7913600.0
48,2016-12-02,74.360001,77.980003,74.309998,77.769997,67.911957,9041200.0
49,2016-12-09,77.489998,77.849998,75.040001,76.870003,67.12603,7871300.0
50,2016-12-16,77.199997,77.199997,75.470001,75.93,66.74781,5233300.0
51,2016-12-23,75.910004,77.339996,75.349998,75.519997,66.387375,2219400.0
52,2016-12-30,75.760002,78.019997,74.900002,77.480003,68.110374,4874900.0
53,2017-01-06,77.620003,79.230003,76.529999,78.32,68.848793,6391300.0
54,2017-01-13,78.32,78.660004,75.830002,76.019997,66.826935,5533000.0
55,2017-01-20,76.5,80.480003,76.019997,80.290001,70.580566,8555500.0
56,2017-01-27,76.589996,78.580002,74.779999,77.620003,68.233429,9266900.0
57,2017-02-03,77.75,78.769997,77.139999,78.480003,68.989449,4455600.0
58,2017-02-10,78.919998,81.080002,78.879997,80.599998,70.85305,4794800.0
59,2017-02-17,80.629997,81.449997,79.68,80.139999,70.448692,3650300.0
60,2017-02-24,79.440002,82.099998,79.349998,79.709999,70.070686,5275200.0
61,2017-03-03,79.800003,80.449997,77.260002,77.540001,68.163101,5041300.0
62,2017-03-10,77.900002,79.339996,76.660004,78.889999,69.349861,6483200.0
63,2017-03-17,79.300003,79.779999,76.839996,78.029999,69.047485,5642100.0
64,2017-03-24,78.040001,81.809998,76.019997,81.080002,71.746368,7879200.0
65,2017-03-31,80.830002,81.300003,79.410004,80.209999,70.976509,5292500.0
66,2017-04-07,79.860001,80.730003,77.779999,77.93,68.958977,3560700.0
67,2017-04-14,78.099998,79.970001,77.610001,79.639999,70.472137,3446800.0
68,2017-04-21,79.839996,82.389999,79.080002,81.660004,72.259598,5492600.0
69,2017-04-28,82.080002,82.199997,77.730003,78.110001,69.118263,6221300.0
70,2017-05-05,78.370003,79.889999,77.360001,77.849998,68.888168,6367400.0
71,2017-05-12,77.769997,79.860001,76.110001,77.25,68.357269,5203500.0
72,2017-05-19,77.699997,80.300003,77.480003,79.669998,70.498665,5610000.0
73,2017-05-26,79.839996,82.150002,78.589996,81.150002,71.808296,5687300.0
74,2017-06-02,80.699997,81.760002,79.93,81.349998,71.985275,5791800.0
75,2017-06-09,81.769997,84.07,81.330002,82.309998,72.83477,7117900.0
76,2017-06-16,82.550003,86.279999,81.959999,82.849998,73.765427,7785100.0
77,2017-06-23,83.080002,84.989998,82.330002,83.400002,74.255119,4800400.0
78,2017-06-30,83.889999,85.110001,82.57,83.599998,74.433189,3614400.0
79,2017-07-07,83.989998,86.07,83.290001,85.150002,75.81324,4341300.0
80,2017-07-14,85.529999,86.309998,84.480003,85.68,76.285133,3117100.0
81,2017-07-21,85.190002,86.599998,84.220001,85.019997,75.697487,4164800.0
82,2017-07-28,84.0,84.419998,81.910004,83.919998,74.718086,5619200.0
83,2017-08-04,84.470001,85.120003,83.099998,83.25,74.121574,4698600.0
84,2017-08-11,83.059998,85.610001,82.330002,82.769997,73.694191,4797800.0
85,2017-08-18,82.730003,85.129997,82.400002,84.82,75.519424,4924000.0
86,2017-08-25,85.150002,86.790001,84.150002,86.199997,76.748093,4812100.0
87,2017-09-01,86.580002,87.540001,84.580002,84.830002,75.528313,5214400.0
88,2017-09-08,84.580002,86.419998,84.480003,85.050003,75.724205,5346900.0
89,2017-09-15,85.0,87.260002,84.419998,85.800003,76.849838,7148600.0
90,2017-09-22,85.800003,89.959999,85.639999,89.959999,80.575874,6246700.0
91,2017-09-29,89.989998,91.389999,88.769997,90.830002,81.355125,7966700.0
92,2017-10-06,90.169998,91.379997,87.559998,88.360001,79.142776,5206100.0
93,2017-10-13,88.900002,89.199997,86.580002,88.790001,79.527939,6933900.0
94,2017-10-20,89.669998,91.669998,88.43,91.040001,81.543213,6435800.0
95,2017-10-27,93.629997,94.959999,89.75,91.129997,81.623833,7811300.0
96,2017-11-03,91.339996,91.68,89.010002,89.980003,80.593796,3869700.0
97,2017-11-10,89.970001,91.629997,88.849998,90.150002,80.746063,5841900.0
98,2017-11-17,89.699997,91.379997,89.300003,90.900002,81.417831,3851500.0
99,2017-11-24,91.239998,93.0,90.540001,92.370003,82.734474,3856500.0
100,2017-12-01,92.639999,92.879997,89.639999,91.5,81.955246,6017100.0
101,2017-12-08,92.099998,93.720001,90.910004,91.010002,81.516357,5075400.0
102,2017-12-15,90.779999,94.269997,90.099998,92.910004,83.218163,7297300.0
103,2017-12-22,93.080002,93.559998,92.459999,93.419998,84.193001,2415100.0
104,2017-12-29,93.709999,97.040001,92.550003,96.510002,86.977806,4369700.0
105,2018-01-05,96.900002,98.239998,96.07,97.5,87.870033,4583200.0
106,2018-01-12,97.959999,98.099998,96.129997,96.830002,87.266205,3572200.0
107,2018-01-19,97.32,100.480003,96.940002,100.279999,90.37545,5117200.0
108,2018-01-26,100.32,102.510002,97.949997,98.419998,88.699165,6392700.0
109,2018-02-02,102.269997,104.080002,93.550003,93.57,84.328201,13210900.0
110,2018-02-09,94.150002,101.010002,90.889999,100.110001,90.222237,8427000.0
111,2018-02-16,99.849998,102.870003,98.510002,101.510002,91.483971,4111500.0
112,2018-02-23,102.220001,104.459999,99.269997,100.410004,90.492607,5927400.0
113,2018-03-02,99.589996,106.68,98.540001,105.900002,95.440369,6322100.0
114,2018-03-09,106.940002,112.449997,106.639999,106.970001,96.404686,7446300.0
115,2018-03-16,107.059998,108.68,103.830002,103.970001,94.183311,7578600.0
116,2018-03-23,104.43,106.699997,102.540001,105.580002,95.641769,6321600.0
117,2018-03-30,105.379997,105.82,99.220001,105.32,95.406258,4993700.0
118,2018-04-06,103.889999,106.790001,101.879997,106.209999,96.212486,4661600.0
119,2018-04-13,106.849998,109.339996,105.029999,107.470001,97.353867,4842200.0
120,2018-04-20,107.690002,108.610001,103.32,105.900002,95.931641,5079900.0
121,2018-04-27,107.400002,108.0,100.190002,102.870003,93.186874,7096600.0
122,2018-05-04,102.239998,108.989998,101.800003,107.699997,97.562218,5227900.0
123,2018-05-11,107.940002,109.410004,105.760002,108.480003,98.268799,4017400.0
124,2018-05-18,108.489998,109.699997,106.529999,107.269997,97.172691,3342700.0
125,2018-05-25,106.489998,106.75,103.589996,104.309998,94.49131,3973700.0
126,2018-06-01,105.230003,110.0,104.949997,108.300003,98.105736,4214700.0
127,2018-06-08,108.419998,110.169998,107.309998,107.93,97.770569,3755000.0
128,2018-06-15,107.43,109.0,100.699997,100.949997,91.922203,5602400.0
129,2018-06-22,102.120003,103.809998,97.889999,99.699997,90.783989,6067700.0
130,2018-06-29,100.059998,101.650002,98.330002,99.449997,90.556343,3316900.0
131,2018-07-06,99.0,102.650002,98.480003,99.190002,90.319595,4048700.0
132,2018-07-13,99.059998,101.93,98.389999,100.720001,91.712784,3040800.0
133,2018-07-20,100.290001,102.849998,99.18,102.370003,93.215218,3737200.0
134,2018-07-27,101.0,103.919998,99.0,100.029999,91.084488,5499900.0
135,2018-08-03,100.0,102.940002,100.0,101.739998,92.641563,3887100.0
136,2018-08-10,101.099998,101.150002,95.849998,97.309998,88.607719,4212300.0
137,2018-08-17,97.379997,99.809998,96.959999,97.720001,88.981064,4665200.0
138,2018-08-24,98.300003,100.519997,97.279999,97.699997,88.962845,3306000.0
139,2018-08-31,97.440002,98.639999,95.889999,97.449997,88.735199,3890300.0
140,2018-09-07,96.919998,98.169998,95.43,96.919998,88.252609,4944300.0
141,2018-09-14,97.029999,100.510002,96.519997,99.809998,91.417419,4412900.0
142,2018-09-21,100.169998,100.5,96.410004,96.75,88.614731,4251500.0
143,2018-09-28,96.400002,98.379997,95.610001,96.470001,88.358269,4147800.0
144,2018-10-05,95.029999,95.029999,82.0,82.050003,75.150787,11414400.0
145,2018-10-12,83.75,84.370003,81.360001,81.870003,74.985924,7399500.0
146,2018-10-19,82.059998,82.760002,75.389999,77.669998,71.139091,7411000.0
147,2018-10-26,73.949997,81.739998,73.949997,81.68,74.81189,10022800.0
148,2018-11-02,82.209999,84.440002,80.970001,83.68,76.643723,6351900.0
149,2018-11-09,82.949997,83.529999,80.470001,82.82,75.856041,5678200.0
150,2018-11-16,82.610001,83.519997,78.980003,80.279999,73.52961,3654000.0
151,2018-11-23,79.300003,79.830002,76.870003,79.040001,72.393867,5753400.0
152,2018-11-30,78.559998,82.989998,74.050003,75.730003,69.362206,5966300.0
153,2018-12-07,76.150002,77.519997,71.309998,71.949997,65.900047,8990000.0
154,2018-12-14,70.760002,73.010002,68.879997,69.709999,63.848385,8992300.0
155,2018-12-21,69.709999,72.699997,67.400002,72.699997,67.165749,5641300.0
156,2018-12-28,72.959999,74.589996,71.279999,71.400002,65.964714,4295800.0
157,2019-01-04,72.790001,77.040001,72.57,76.449997,70.630287,7119500.0
158,2019-01-11,75.900002,79.339996,75.169998,79.120003,73.097046,5505900.0
159,2019-01-18,79.849998,81.830002,77.32,78.059998,72.117729,5239300.0
160,2019-01-25,79.239998,83.040001,78.900002,80.620003,74.482841,6309800.0
161,2019-02-01,79.32,82.790001,77.889999,78.830002,72.829109,8150900.0
162,2019-02-08,78.32,82.199997,77.5,81.760002,75.536079,5736900.0
163,2019-02-15,82.68,85.120003,81.589996,83.690002,77.319153,3988100.0
164,2019-02-22,84.110001,85.160004,82.029999,82.690002,76.395271,3982400.0
165,2019-03-01,83.349998,84.459999,78.629997,79.919998,73.836136,5258900.0
166,2019-03-08,79.129997,82.699997,78.360001,79.629997,73.568214,5105800.0
167,2019-03-15,79.440002,80.25,76.260002,79.010002,73.552498,7390300.0
168,2019-03-22,78.330002,78.330002,74.029999,75.910004,70.666626,5767600.0
169,2019-03-29,76.129997,81.949997,75.360001,81.709999,76.065987,7091600.0
170,2019-04-05,82.0,82.75,80.309998,81.690002,76.047379,4995200.0
171,2019-04-12,82.860001,86.18,82.410004,84.029999,78.225739,5625700.0
172,2019-04-19,83.860001,84.269997,80.620003,80.709999,75.135078,4355200.0
173,2019-04-26,79.5,80.970001,76.449997,77.629997,72.267815,6956800.0
174,2019-05-03,78.160004,79.610001,74.339996,75.720001,70.489738,5377700.0
175,2019-05-10,75.669998,76.150002,71.709999,72.160004,67.175652,6453500.0
176,2019-05-17,71.440002,72.029999,68.129997,68.43,63.703281,4707200.0
177,2019-05-24,69.18,69.57,66.489998,67.43,62.772366,3779700.0
178,2019-05-31,66.339996,72.18,64.839996,71.699997,66.747421,8000100.0
179,2019-06-07,71.93,74.279999,70.879997,74.199997,69.074738,4908300.0
180,2019-06-14,72.800003,75.800003,71.440002,75.68,70.452515,5264000.0
181,2019-06-21,75.68,77.410004,74.75,77.040001,72.322891,5877000.0
182,2019-06-28,77.290001,79.75,76.980003,77.720001,72.961258,4326300.0
183,2019-07-05,77.019997,77.889999,73.709999,75.300003,70.689423,4071500.0
184,2019-07-12,75.760002,79.82,75.709999,77.75,72.98941,4055000.0
185,2019-07-19,78.059998,81.970001,78.019997,80.629997,75.693069,4142600.0
186,2019-07-26,79.0,79.919998,72.029999,72.480003,68.042084,7439600.0
187,2019-08-02,71.779999,72.089996,66.0,68.449997,64.258835,7274200.0
188,2019-08-09,67.790001,68.82,63.43,64.25,60.316006,6137200.0
189,2019-08-16,64.690002,67.599998,63.43,65.0,61.020084,4842500.0
190,2019-08-23,64.199997,65.330002,61.220001,64.580002,60.625805,4266600.0
191,2019-08-30,65.559998,68.029999,63.650002,67.489998,63.357616,4172700.0
192,2019-09-06,67.650002,74.949997,66.800003,74.669998,70.098,7280600.0
193,2019-09-13,74.910004,75.989998,71.400002,72.370003,67.938828,5989600.0
194,2019-09-20,72.540001,73.559998,70.470001,72.449997,68.583382,5255400.0
195,2019-09-27,72.849998,74.849998,69.120003,70.82,67.040375,4376900.0
196,2019-10-04,70.760002,71.43,68.639999,69.790001,66.065353,4205800.0
197,2019-10-11,71.260002,74.949997,70.970001,72.720001,68.838982,4371700.0
198,2019-10-18,72.650002,75.970001,72.190002,75.050003,71.044632,4610400.0
199,2019-10-25,73.190002,79.0,71.709999,76.040001,71.981796,8502600.0
200,2019-11-01,76.849998,83.099998,76.419998,82.959999,78.532463,5997200.0
201,2019-11-08,82.379997,83.989998,79.349998,79.830002,75.569519,5238300.0
202,2019-11-15,80.5,80.540001,76.510002,77.57,73.430145,4062400.0
203,2019-11-22,78.129997,79.489998,77.470001,79.089996,74.869019,3503000.0
204,2019-11-29,78.709999,79.790001,74.970001,75.690002,71.650467,5333200.0
205,2019-12-06,76.830002,80.099998,75.93,79.949997,75.683113,4699600.0
206,2019-12-13,79.589996,80.419998,78.209999,79.910004,75.645248,5286300.0
207,2019-12-20,80.269997,80.269997,78.050003,78.860001,75.272682,3810900.0
208,2019-12-27,79.260002,80.400002,77.959999,78.669998,75.091331,3286000.0
209,2020-01-03,77.400002,77.580002,74.18,75.370003,71.941444,6147700.0
210,2020-01-10,75.489998,77.410004,74.650002,76.93,73.430473,4026400.0
211,2020-01-17,77.129997,77.650002,71.620003,74.059998,70.691032,4628700.0
212,2020-01-24,74.150002,74.150002,68.580002,69.550003,66.3862,8376200.0
213,2020-01-31,69.690002,75.879997,69.639999,73.910004,70.547859,7921500.0
214,2020-02-07,73.0,76.760002,71.900002,75.029999,71.616905,4101800.0
215,2020-02-14,75.089996,75.169998,71.779999,74.129997,70.757835,3704900.0
216,2020-02-21,73.540001,73.93,62.48,62.48,59.637798,7511400.0
217,2020-02-28,60.419998,64.150002,59.310001,59.709999,56.993805,9765200.0
218,2020-03-06,57.73,59.48,36.549999,42.41,40.480782,12929000.0
219,2020-03-13,46.369999,46.389999,34.439999,41.25,39.373547,9884300.0
220,2020-03-20,42.110001,50.130001,38.119999,47.950001,46.492294,8205900.0
221,2020-03-27,45.959999,48.23,43.77,45.380001,44.000427,8301000.0
222,2020-04-03,45.029999,61.099998,44.98,59.709999,57.894787,9467200.0
223,2020-04-10,59.52,59.639999,50.369999,52.23,50.642185,7337500.0
224,2020-04-17,53.849998,56.84,51.549999,56.0,54.297573,4995100.0
225,2020-04-24,56.759998,63.82,55.720001,60.509998,58.670464,7624100.0
226,2020-05-01,62.610001,64.190002,58.169998,60.470001,58.631683,7769400.0
227,2020-05-08,61.650002,62.849998,57.299999,60.220001,58.389286,6585400.0
228,2020-05-15,59.779999,66.230003,59.259998,65.400002,63.411816,6520500.0
229,2020-05-22,64.690002,71.059998,64.559998,68.449997,66.369087,5753900.0
230,2020-05-29,67.800003,73.339996,67.150002,73.309998,71.081337,6625200.0
231,2020-06-05,76.709999,77.980003,66.5,66.529999,64.507454,8076400.0
232,2020-06-12,68.879997,73.419998,66.339996,70.440002,68.298592,5027400.0
233,2020-06-19,71.910004,72.07,65.860001,67.720001,66.319183,6875000.0
234,2020-06-26,67.379997,71.589996,66.339996,69.980003,68.53244,5857800.0
235,2020-07-03,71.830002,72.209999,67.690002,68.309998,66.896988,4524700.0
236,2020-07-10,68.309998,76.0,68.239998,75.650002,74.085152,4613200.0
237,2020-07-17,76.019997,77.099998,74.370003,76.480003,74.897995,3911900.0
238,2020-07-24,76.599998,78.959999,74.330002,74.940002,73.389847,4029700.0
239,2020-07-31,74.790001,75.989998,69.639999,71.919998,70.432304,7254000.0
240,2020-08-07,71.550003,76.470001,71.0,73.370003,71.852318,4045700.0
241,2020-08-14,72.720001,73.949997,71.059998,71.449997,69.972031,3003800.0
242,2020-08-21,71.260002,74.550003,70.5,73.889999,72.361557,3973100.0
243,2020-08-28,74.169998,79.269997,72.019997,77.639999,76.033989,5528600.0
244,2020-09-04,78.650002,80.190002,76.440002,78.5,76.876205,4807100.0
245,2020-09-11,79.050003,86.32,78.239998,85.480003,83.711823,6902200.0
246,2020-09-18,84.410004,85.440002,75.720001,77.040001,76.074013,5982700.0
247,2020-09-25,76.279999,79.43,76.010002,76.309998,75.353165,4118700.0
248,2020-10-02,75.010002,85.440002,74.839996,85.400002,84.329193,4721800.0
249,2020-10-09,86.07,86.720001,83.349998,86.129997,85.050026,3051900.0
250,2020-10-16,86.540001,88.040001,83.239998,86.099998,85.020409,2752600.0
251,2020-10-23,86.779999,87.629997,78.879997,81.889999,80.863205,4040100.0
252,2020-10-30,80.410004,87.449997,79.309998,86.419998,85.336403,3757200.0
253,2020-11-06,86.779999,93.839996,84.739998,90.75,89.612106,4346600.0
254,2020-11-13,91.099998,98.519997,91.099998,96.510002,95.299889,4526500.0
255,2020-11-20,96.32,103.730003,95.440002,99.839996,98.588127,3968000.0
256,2020-11-27,100.5,100.900002,96.849998,98.150002,96.919327,4371300.0
257,2020-12-04,99.489998,104.830002,98.93,102.980003,101.688759,5905500.0
258,2020-12-11,101.970001,103.389999,99.75,102.5,101.214783,5020000.0
259,2020-12-18,102.400002,103.900002,100.199997,101.309998,100.717697,5205400.0
260,2020-12-25,102.019997,102.080002,97.879997,100.279999,99.693718,1694600.0
261,2021-01-01,,,,,,
